t,altitude_m,apoapsis_m,speed_m_s,vertical_speed_m_s,mass_kg,throttle
23.82000000051994,6725.55279985792,25448.36580835015,588.8444578843832,588.831796788659,19940.693359375,1.0
23.82000000051994,6725.55279985792,25448.36580835015,588.8444578843832,588.831796788659,19940.693359375,1.0
23.82000000051994,6725.55279985792,25448.36580835015,588.8444578843832,588.831796788659,19940.693359375,1.0
23.82000000051994,6725.55279985792,25448.36580835015,588.8444578843832,588.831796788659,19940.693359375,1.0
23.840000000520376,6737.342822183156,25503.683663097676,589.4968985749239,589.4841936195755,19934.376953125,1.0
23.840000000520376,6737.342822183156,25503.683663097676,589.4968985749239,589.4841936195755,19934.376953125,1.0
23.840000000520376,6737.342822183156,25503.683663097676,589.4968985749239,589.4841936195755,19934.376953125,1.0
23.840000000520376,6737.342822183156,25503.683663097676,589.4968985749239,589.4841936195755,19934.376953125,1.0
23.860000000520813,6749.145901931566,25559.102324643638,590.1497998941092,590.1370509992353,19928.0625,1.0
23.860000000520813,6749.145901931566,25559.102324643638,590.1497998941092,590.1370509992353,19928.0625,1.0
23.860000000520813,6749.145901931566,25559.102324643638,590.1497998941092,590.1370509992353,19928.0625,1.0
23.860000000520813,6749.145901931566,25559.102324643638,590.1497998941092,590.1370509992353,19928.0625,1.0
23.88000000052125,6760.962048482033,25614.621919681085,590.8031613353224,590.7903684227228,19921.74609375,1.0
23.88000000052125,6760.962048482033,25614.621919681085,590.8031613353224,590.7903684227228,19921.74609375,1.0
23.88000000052125,6760.962048482033,25614.621919681085,590.8031613353224,590.7903684227228,19921.74609375,1.0
23.900000000521686,6772.791270574788,25670.242554799886,591.4569821032183,591.4441450926229,19915.431640625,1.0
23.900000000521686,6772.791270574788,25670.242554799886,591.4569821032183,591.4441450926229,19915.431640625,1.0
23.900000000521686,6772.791270574788,25670.242554799886,591.4569821032183,591.4441450926229,19915.431640625,1.0
23.920000000522123,6784.633577556466,25725.9642949088,592.1112610542402,592.0983797851776,19909.115234375,1.0
23.920000000522123,6784.633577556466,25725.9642949088,592.1112610542402,592.0983797851776,19909.115234375,1.0
23.920000000522123,6784.633577556466,25725.9642949088,592.1112610542402,592.0983797851776,19909.115234375,1.0
23.920000000522123,6784.633577556466,25725.9642949088,592.1112610542402,592.0983797851776,19909.115234375,1.0
23.94000000052256,6796.488978475216,25781.787249588757,592.7659971428105,592.7530715340807,19902.798828125,1.0
23.94000000052256,6796.488978475216,25781.787249588757,592.7659971428105,592.7530715340807,19902.798828125,1.0
23.94000000052256,6796.488978475216,25781.787249588757,592.7659971428105,592.7530715340807,19902.798828125,1.0
23.94000000052256,6796.488978475216,25781.787249588757,592.7659971428105,592.7530715340807,19902.798828125,1.0
23.960000000522996,6808.357482822845,25837.7115336064,593.4211896827983,593.4082196561412,19896.484375,1.0
23.960000000522996,6808.357482822845,25837.7115336064,593.4211896827983,593.4082196561412,19896.484375,1.0
23.960000000522996,6808.357482822845,25837.7115336064,593.4211896827983,593.4082196561412,19896.484375,1.0
23.980000000523432,6820.239099065191,25893.73723845114,594.0768376448286,594.0638231216221,19890.16796875,1.0
23.980000000523432,6820.239099065191,25893.73723845114,594.0768376448286,594.0638231216221,19890.16796875,1.0
23.980000000523432,6820.239099065191,25893.73723845114,594.0768376448286,594.0638231216221,19890.16796875,1.0
23.980000000523432,6820.239099065191,25893.73723845114,594.0768376448286,594.0638231216221,19890.16796875,1.0
24.00000000052387,6832.133837053552,25949.86443563807,594.7329397165493,594.7198806148331,19883.853515625,1.0
24.00000000052387,6832.133837053552,25949.86443563807,594.7329397165493,594.7198806148331,19883.853515625,1.0
24.00000000052387,6832.133837053552,25949.86443563807,594.7329397165493,594.7198806148331,19883.853515625,1.0
24.00000000052387,6832.133837053552,25949.86443563807,594.7329397165493,594.7198806148331,19883.853515625,1.0
24.020000000524306,6844.041704886826,26006.09326131118,595.38949553603,595.3763917757357,19877.537109375,1.0
24.020000000524306,6844.041704886826,26006.09326131118,595.38949553603,595.3763917757357,19877.537109375,1.0
24.020000000524306,6844.041704886826,26006.09326131118,595.38949553603,595.3763917757357,19877.537109375,1.0
24.040000000524742,6855.962712873006,26062.423746118206,596.046503584481,596.0333549697417,19871.220703125,1.0
24.040000000524742,6855.962712873006,26062.423746118206,596.046503584481,596.0333549697417,19871.220703125,1.0
24.040000000524742,6855.962712873006,26062.423746118206,596.046503584481,596.0333549697417,19871.220703125,1.0
24.06000000052518,6867.896869219723,26118.855984480935,596.7039624694644,596.6907689200465,19864.90625,1.0
24.06000000052518,6867.896869219723,26118.855984480935,596.7039624694644,596.6907689200465,19864.90625,1.0
24.06000000052518,6867.896869219723,26118.855984480935,596.7039624694644,596.6907689200465,19864.90625,1.0
24.06000000052518,6867.896869219723,26118.855984480935,596.7039624694644,596.6907689200465,19864.90625,1.0
24.080000000525615,6879.844183000154,26175.390099061187,597.3618716506709,597.348633084188,19858.58984375,1.0
24.080000000525615,6879.844183000154,26175.390099061187,597.3618716506709,597.348633084188,19858.58984375,1.0
24.080000000525615,6879.844183000154,26175.390099061187,597.3618716506709,597.348633084188,19858.58984375,1.0
24.080000000525615,6879.844183000154,26175.390099061187,597.3618716506709,597.348633084188,19858.58984375,1.0
24.10000000052605,6891.804663324612,26232.026163687464,598.0202298372203,598.0069461723249,19852.2734375,1.0
24.10000000052605,6891.804663324612,26232.026163687464,598.0202298372203,598.0069461723249,19852.2734375,1.0
24.10000000052605,6891.804663324612,26232.026163687464,598.0202298372203,598.0069461723249,19852.2734375,1.0
24.10000000052605,6891.804663324612,26232.026163687464,598.0202298372203,598.0069461723249,19852.2734375,1.0
24.12000000052649,6903.778318905272,26288.76425842161,598.6790358544176,598.6657070078741,19845.958984375,1.0
